Compound Identifier,Odor,Replicate,Intensity,Dilution,subject #,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
62444,Methyl thiobutyrate ,,high ,0.001,4,100,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
62444,Methyl thiobutyrate ,,low ,1e-05,5,32,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,6,35,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,6,0,,,,,,,,,,,,,,,,,,,,
62444,Methyl thiobutyrate ,,low ,1e-05,7,99,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,7,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,57.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,8,70,90.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,8,26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,10,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,66.0,68.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,11,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,11,100,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,12,97,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,12,100,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,13,86,43.0,0.0,0.0,17.0,0.0,0.0,15.0,67.0,58.0,0.0,0.0,0.0,76.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,13,100,0.0,0.0,0.0,0.0,69.0,31.0,0.0,65.0,100.0,59.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,14,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,14,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,49.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,15,13,65.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,15,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,16,92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,62.0,0.0,65.0,47.0,39.0,43.0,55.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,16,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41.0,18.0,30.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,53.0
62444,Methyl thiobutyrate ,,low ,1e-05,17,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,55.0,45.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,17,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,18,71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,18,96,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,19,72,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,19,86,6.0,0.0,0.0,0.0,0.0,60.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,20,42,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,19.0
62444,Methyl thiobutyrate ,,high ,0.001,20,86,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,0.0,12.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,16.0
62444,Methyl thiobutyrate ,,low ,1e-05,21,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,21,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,8.0,27.0,47.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0
62444,Methyl thiobutyrate ,,low ,1e-05,22,100,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,22,100,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,23,9,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,23,75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,49.0
62444,Methyl thiobutyrate ,,low ,1e-05,24,80,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,24,96,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,25,80,7.0,0.0,0.0,0.0,32.0,69.0,0.0,0.0,93.0,0.0,0.0,26.0,15.0,78.0,88.0,75.0,0.0,33.0,0.0,70.0
62444,Methyl thiobutyrate ,,high ,0.001,25,95,0.0,0.0,0.0,0.0,100.0,72.0,0.0,0.0,97.0,0.0,0.0,0.0,42.0,0.0,100.0,100.0,0.0,0.0,0.0,69.0
62444,Methyl thiobutyrate ,,low ,1e-05,26,68,3.0,0.0,0.0,0.0,32.0,14.0,18.0,0.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,26,98,1.0,0.0,0.0,0.0,46.0,63.0,0.0,0.0,0.0,0.0,47.0,0.0,13.0,35.0,12.0,94.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,27,56,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,76.0,36.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,27,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,28,69,59.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,28,100,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,96.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,29,85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,29,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,30,42,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,20.0,4.0,0.0,39.0,0.0,0.0,0.0,39.0
62444,Methyl thiobutyrate ,,high ,0.001,30,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,71.0,49.0,100.0,100.0,0.0,0.0,0.0,8.0
62444,Methyl thiobutyrate ,,low ,1e-05,31,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,31,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,32,75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,36.0,60.0,21.0,94.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,33,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,33,100,0.0,0.0,0.0,0.0,0.0,59.0,45.0,0.0,0.0,0.0,59.0,64.0,0.0,46.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,34,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,34,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,35,61,8.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
62444,Methyl thiobutyrate ,,high ,0.001,35,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,36,64,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,36,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,37,14,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,37,76,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,38,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,38,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,39,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,77.0,71.0,9.0,70.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,39,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,40,81,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,23.0,50.0,56.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,42.0
62444,Methyl thiobutyrate ,,high ,0.001,40,76,15.0,0.0,0.0,0.0,0.0,0.0,34.0,53.0,28.0,49.0,50.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,45.0
62444,Methyl thiobutyrate ,,low ,1e-05,41,100,0.0,0.0,0.0,0.0,5.0,94.0,62.0,0.0,99.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,41,99,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,96.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,95.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,42,15,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0
62444,Methyl thiobutyrate ,,high ,0.001,42,91,9.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,54.0,7.0,7.0,15.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,53.0
62444,Methyl thiobutyrate ,,low ,1e-05,43,74,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,43,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,44,39,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,68.0,18.0,43.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,44,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,43.0,0.0,39.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,45,54,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,45,81,21.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,46,48,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62444,Methyl thiobutyrate ,,high ,0.001,46,54,51.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0
62444,Methyl thiobutyrate ,,low ,1e-05,47,82,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,47,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,low ,1e-05,48,98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,48,100,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,68.0,0.0,67.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,14.0
62444,Methyl thiobutyrate ,,low ,1e-05,49,64,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
62444,Methyl thiobutyrate ,,high ,0.001,49,100,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,1,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,1,0,52.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,2,29,58.0,0.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
62580,Piperonyl isobutyrate ,,low ,1e-05,2,57,53.0,0.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
62580,Piperonyl isobutyrate ,,high ,0.001,3,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,3,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,4,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,4,94,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,5,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,5,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,6,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,6,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,7,71,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,7,0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,8,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,8,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,9,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,9,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,10,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,10,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,11,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,11,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,12,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,12,14,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,13,69,25.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,82.0,0.0,49.0,100.0,29.0,79.0,0.0,0.0,0.0,0.0,0.0,58.0
62580,Piperonyl isobutyrate ,,low ,1e-05,13,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,14,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,14,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,15,41,38.0,0.0,38.0,33.0,0.0,0.0,0.0,46.0,30.0,13.0,15.0,0.0,0.0,0.0,20.0,33.0,0.0,0.0,34.0,25.0
62580,Piperonyl isobutyrate ,,low ,1e-05,15,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,16,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,16,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,17,73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62580,Piperonyl isobutyrate ,,low ,1e-05,17,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,18,36,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,18,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,19,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,19,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,20,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,20,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,21,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,21,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,high ,0.001,22,0,,,,,,,,,,,,,,,,,,,,
62580,Piperonyl isobutyrate ,,low ,1e-05,22,41,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,23,13,61.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,23,20,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,high ,0.001,24,17,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62580,Piperonyl isobutyrate ,,low ,1e-05,24,77,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,47.0
62580,Piperonyl isobutyrate ,,high ,0.001,25,25,79.0,0.0,72.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0
62580,Piperonyl isobutyrate ,,low ,1e-05,25,61,45.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,24.0,0.0,82.0,35.0,0.0,0.0,17.0,95.0,70.0,35.0
