Compound Identifier,Odor,Dilution,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
61653,"2,4,5-Trimethylthiazole ",1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,96.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,48.0
61653,"2,4,5-Trimethylthiazole ",1e-07,48.0,7.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,43.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,56.0,13.0,29.0,40.0,0.0,20.0,8.0,0.0,7.0,29.0,21.0,18.0,0.0,0.0,11.0,4.0,12.0,0.0,25.0,36.0
61653,"2,4,5-Trimethylthiazole ",1e-05,6.0,48.0,72.0,0.0,0.0,0.0,0.0,0.0,30.0,58.0,0.0,0.0,25.0,0.0,28.0,0.0,23.0,31.0,0.0,16.0
61653,"2,4,5-Trimethylthiazole ",1e-07,27.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,54.0,54.0,49.0,0.0,48.0,0.0,49.0,60.0,0.0,0.0,0.0,42.0
61653,"2,4,5-Trimethylthiazole ",1e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,44.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
61653,"2,4,5-Trimethylthiazole ",1e-05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,49.0,56.0,0.0,30.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,1.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,22.0,71.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
61653,"2,4,5-Trimethylthiazole ",1e-07,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,82.0,85.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,60.0,44.0,11.0,0.0,0.0,0.0,56.0,0.0,0.0,59.0,0.0,46.0,38.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0
61653,"2,4,5-Trimethylthiazole ",1e-05,60.0,17.0,80.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,58.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,62.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
61653,"2,4,5-Trimethylthiazole ",1e-05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,31.0,0.0,0.0,63.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,29.0,16.0,10.0,11.0,0.0,0.0,0.0,7.0
61653,"2,4,5-Trimethylthiazole ",1e-07,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
61653,"2,4,5-Trimethylthiazole ",1e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,10.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,60.0,23.0,15.0,0.0,0.0,0.0,0.0,60.0
61653,"2,4,5-Trimethylthiazole ",1e-05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
61653,"2,4,5-Trimethylthiazole ",1e-07,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,47.0,14.0,0.0,58.0,52.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,62.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,7.0,0.0,3.0,8.0,0.0,0.0,0.0,12.0
61653,"2,4,5-Trimethylthiazole ",1e-07,70.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,83.0,0.0,0.0,11.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,41.0
61653,"2,4,5-Trimethylthiazole ",1e-07,9.0,0.0,0.0,0.0,0.0,0.0,65.0,77.0,0.0,71.0,52.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,42.0
61653,"2,4,5-Trimethylthiazole ",1e-05,55.0,0.0,50.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,44.0,1.0,23.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,49.0
61653,"2,4,5-Trimethylthiazole ",1e-07,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,13.0
61653,"2,4,5-Trimethylthiazole ",1e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,11.0
61653,"2,4,5-Trimethylthiazole ",1e-07,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
61653,"2,4,5-Trimethylthiazole ",1e-07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,51.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0
61653,"2,4,5-Trimethylthiazole ",1e-05,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
61653,"2,4,5-Trimethylthiazole ",1e-05,60.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,94.0,0.0,53.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-05,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
61653,"2,4,5-Trimethylthiazole ",1e-07,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,26.0,0.0,0.0,0.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,17.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,20.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,63.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,23.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,96.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,24.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,42.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,48.0,38.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,58.0,0.0,0.0,0.0,0.0,50.0,27.0,0.0,0.0,100.0,0.0,100.0,75.0,0.0,0.0,0.0,44.0,65.0,53.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,26.0,20.0,0.0,0.0,0.0,45.0,25.0,0.0,46.0,72.0,0.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,30.0,0.0,27.0,0.0,0.0,0.0,0.0,44.0,39.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,57.0,31.0,20.0,0.0,0.0,13.0,0.0,0.0,17.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,16.0,0.0,0.0,0.0,8.0,18.0,37.0,0.0,27.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,48.0,36.0,22.0,14.0,29.0,0.0,17.0,0.0,19.0,0.0,18.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,16.0,30.0,11.0,0.0,0.0,0.0,0.0,26.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,0.0,0.0,7.0,4.0,0.0,7.0,6.0,0.0,0.0,2.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,74.0,0.0,0.0,58.0,16.0,0.0,52.0,15.0,0.0,0.0,4.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,5.0,0.0,0.0,0.0,0.0,76.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,58.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,30.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,23.0,0.0,0.0,0.0,0.0,78.0,44.0,0.0,0.0,0.0,57.0,0.0,79.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,1.0,0.0,0.0,0.0,85.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,80.0,23.0,72.0,0.0,71.0,0.0,68.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,19.0,0.0,0.0,0.0,13.0,4.0,7.0,26.0,18.0,0.0,13.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,36.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,5.0,0.0,0.0,0.0,40.0,7.0,20.0,0.0,25.0,0.0,58.0,0.0,58.0,19.0,53.0,70.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,56.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,78.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,25.0,0.0,22.0,0.0,0.0,90.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,28.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,13.0,75.0,90.0,85.0,93.0,40.0,0.0,0.0,0.0,87.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,32.0,14.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,15.0,0.0,0.0,0.0,0.0,76.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,100.0,100.0,100.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61659,"2,2'-(Thiodimethylene)difuran ",0.001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
61659,"2,2'-(Thiodimethylene)difuran ",1e-05,32.0,0.0,0.0,0.0,0.0,56.0,49.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
